enchanter	NN	1	10055085	a sorcerer or magician
expelling	NN	1	13466586	any of several bodily processes by which substances go out of the body; "the discharge of pus"
gonadotropin	NN	1	05410315	hormone secreted by the anterior pituitary gland and placenta; stimulates the gonads and controls reproductive activity
startle	NN	1	00867357	a sudden involuntary movement; "he awoke with a start"
thessaloniki	NN	1	08789605	a port city in northeastern Greece on an inlet of the Aegean Sea; second largest city of Greece
desorption	NN	1	13463490	changing from an adsorbed state on a surface to a gaseous or liquid state
mensurate	VB	1	00647094	determine the measurements of something or somebody, take measurements of; "Measure the length of the wall"
smear test	NN	1	05743296	a method of examining stained cells in a cervical smear for early diagnosis of uterine cancer
split up	VB	1	02490634	get a divorce; formally terminate a marriage; "The couple divorced after only 6 months"
yellow bells	NN	1	12835331	viscid herb of arid or desert habitats of southwestern United States having pendulous yellow flowers
syncretize	VB	1	00553616	become fused
hornpipe	NN	1	00538876	a British solo dance performed by sailors
skin cancer	NN	1	14252320	a malignant neoplasm of the skin
shitting	NN	1	13459088	the elimination of fecal waste through the anus
open	NN	1	08632423	a clear or unobstructed space or expanse of land or water; "finally broke out of the forest into the open"
lactuca sativa capitata	NN	1	11986900	distinguished by leaves arranged in a dense rosette that develop into a compact ball
bean plant	NN	1	12556307	any of various leguminous plants grown for their edible seeds and pods
cytogeny	NN	1	13454950	the origin and development and variation of cells
normandy	NN	1	08944561	a former province of northwestern France on the English channel; divided into Haute-Normandie and Basse-Normandie
adenoma	NN	1	14235793	a benign epithelial tumor of glandular origin
narcissus	NN	1	12421467	bulbous plant having erect linear leaves and showy yellow or white flowers either solitary or in clusters
multiple voting	NN	1	00184802	the act of voting in more than one place by the same person at the same election (illegal in U.S.)
recuperation	NN	1	13452347	gradual healing (through rest) after sickness or injury
use of goods and services	NN	1	13451804	(economics) the utilization of economic goods to satisfy needs or in manufacturing; "the consumption of energy has increased steadily"
identity verification	NN	1	06424275	the automatic identification of living individuals by using their physiological and behavioral characteristics; "negative identification can only be accomplished through biometric identification"; "if a pin or password is lost or forgotten it can be changed and reissued but a biometric identification cannot"
congelation	NN	1	13451508	the process of congealing; solidification by (or as if by) freezing
ramification	NN	1	00388392	the act of branching out or dividing into branches
utility	NN	1	08185758	a company that performs a public service; subject to government regulation
machine operation	NN	1	13450862	an elementary operation that a computer is designed and built to perform
heel	NN	1	03511426	the bottom of a shoe or boot; the back part of a shoe or boot that touches the ground and provides elevation
qualifying	NN	1	13800801	the grammatical relation that exists when a word qualifies the meaning of the phrase
segmentation	NN	1	13449156	(embryology) the repeated division of a fertilised ovum
chromatography	NN	1	13448778	a process used for separating mixtures by virtue of differences in absorbency
vaginal birth	NN	1	13448334	the parturition process in human beings; having a baby; the process of giving birth to a child
genus borassus	NN	1	12585512	palmyra
chemical process	NN	1	13446390	(chemistry) any process determined by the atomic and molecular composition and structure of the substances involved
toecap	NN	1	04444749	a protective leather or steel cover for the toe of a boot or shoe, reinforcing or decorating it
karyokinesis	NN	1	13504739	organic process consisting of the division of the nucleus of a cell during mitosis or meiosis
centrifugation	NN	1	13445296	the process of separating substances of different densities by the use of a centrifuge
contact action	NN	1	13444131	acceleration of a chemical reaction induced the presence of material that is chemically unchanged at the end of the reaction; "of the top 50 commodity chemicals, 30 are created directly by catalysis and another 6 are made from raw materials that are catalytically produced"
wine palm	NN	1	12587132	fishtail palm of India to Malay Peninsula; sap yields a brown sugar (jaggery) and trunk pith yields sago
queen of the may	NN	1	10304160	the girl chosen queen of a May Day festival
rhinonicteris aurantius	NN	1	02144251	a common bat of northwestern Australia having orange or yellow fur
golgi cell	NN	1	05466005	a neuron in the cerebral cortex with short dendrites and with either a long axon or a short axon that ramifies in the grey matter
facial	JJ	1	02877704	of or concerning the face; "a facial massage"; "facial hair"; "facial expression"
sociableness	NN	1	04652930	the relative tendency or disposition to be sociable or associate with one's fellows
sciadopityaceae	NN	1	11659909	family comprising a single genus that until recently was considered part of Taxodiaceae
salix cinerea	NN	1	12728864	Eurasian shrubby willow with whitish tomentose twigs
auxesis	NN	1	13436682	growth from increase in cell size without cell division
genus carthamus	NN	1	11945930	safflower
khoisan language	NN	1	06941341	a family of languages spoken in southern Africa
agricultural labourer	NN	1	09779623	a person who tills the soil for a living
apogamy	NN	1	13433462	(botany) development of an embryo without fertilization; especially the development in some ferns of a sporophyte from the gametophyte without fertilization
benzodiazepine	NN	1	02830852	any of several similar lipophilic amines used as tranquilizers or sedatives or hypnotics or muscle relaxants; chronic use can lead to dependency
snake	NN	1	01726692	limbless scaly elongate reptile; some are venomous
angiogenesis	NN	1	13431992	the formation of new blood vessels
lawn tool	NN	1	03418242	used for working in gardens or yards
roll	NN	1	07441619	rotary motion of an object around its own axis; "wheels in axial rotation"
nark	NN	1	10345659	an informer or spy working for the police
americanization	NN	1	13429888	assimilation into American culture
supreme being	NN	1	09536058	the supernatural being conceived as the perfect and omnipotent and omniscient originator and ruler of the universe; the object of worship in monotheistic religions
camber	VB	1	02035425	curve upward in the middle
third stomach	NN	1	02399791	the third compartment of the stomach of a ruminant
fruit drink	NN	1	07925966	a sweetened beverage of diluted fruit juice
massorete	NN	1	10297655	a scholar who is expert on the Masorah (especially one of the Jewish scribes who contributed to the Masorah)
genus anabas	NN	1	02556195	the type genus of the family Anabantidae; small fish that resemble perch
soaking up	NN	1	13423922	(chemistry) a process in which one substance permeates another; a fluid permeates or is dissolved by a liquid or solid
genus anser	NN	1	01856225	typical geese
detrition	NN	1	13423615	erosion by friction
liberator	NN	1	10257221	someone who releases people from captivity or bondage
nuisance	NN	1	05830527	(law) a broad legal concept including anything that disturbs the reasonable use of your property or endangers life and health or is offensive
spelunk	VB	1	00649887	explore natural caves
transformer	NN	1	04471315	an electrical device by which alternating current of one voltage is changed to another voltage
budget	NN	1	13421832	a sum of money allocated for a particular purpose; "the laboratory runs on a budget of a million a year"
worldly concern	NN	1	05670972	the concerns of this life as distinguished from heaven and the afterlife; "they consider the church to be independent of the world"
unlisted stock	NN	1	13421286	stock that is not listed and traded on an organized exchange
pattern	VB	1	01743784	plan or create according to a model or models
wimbledon	NN	1	08876773	a suburb of London and the headquarters of the club where annual international tennis championships are played on grass courts
sign	NN	1	06646243	a perceptible indication of something not immediately apparent (as a visible clue that something has happened); "he showed signs of strain"; "they welcomed the signs of spring"
reordering	NN	1	00339463	a rearrangement in a different order
testifier	NN	1	10703905	a person who testifies or gives a deposition
rock oil	NN	1	14980579	a dark oil consisting mainly of hydrocarbons
wolffiella	NN	1	11796318	minute rootless aquatic herbs having flat fronds floating on or below the water surface and bearing 1-2 flowers per frond; America and Africa
audited account	NN	1	13411157	an inspection of the accounting procedures and records by a trained accountant or CPA
genus alliaria	NN	1	11870212	a genus of herbs of the family Cruciferae; have broad leaves and white flowers and long siliques
divvy	NN	1	13408641	short for dividend; especially one paid by a cooperative society
pteridium	NN	1	13189656	a genus of ferns belonging to the family Dennstaedtiaceae
genus dendranthema	NN	1	11960943	comprises plants often included in the genus Chrysanthemum
method of accounting	NN	1	13405962	a bookkeeper's chronological list of related debits and credits of a business; forms part of a ledger of accounts
beta software	NN	1	06567143	software that has not yet been released but has received an alpha test and still has more bugs than a regular release; "beta software is usually available only to particular users who will test it"
family agonidae	NN	1	02647503	poachers
ovule	NN	1	11678768	a small body that contains the female germ cell of a plant; develops into a seed after fertilization
unworthy	JJ	1	02588099	lacking in value or merit; "dispel a student whose conduct is deemed unworthy"; "unworthy of forgiveness"
detergent builder	NN	1	15097209	a substance added to soaps or detergents to increase their cleansing action
integration	NN	1	01202415	the action of incorporating a racial or religious group into a community
genus bombus	NN	1	02209508	bumblebees
geometry	NN	1	06004685	the pure mathematics of points and lines and curves and surfaces
expressionism	NN	1	08467258	an art movement early in the 20th century; the artist's subjective expression of inner experiences was emphasized; an inner feeling was expressed through a distorted rendition of reality
lien	NN	1	13401013	the right to take another's property if an obligation is not discharged
cornu	NN	1	05607001	(anatomy) any structure that resembles a horn in shape
genus acokanthera	NN	1	11768242	small genus of trees and shrubs containing strongly toxic cardiac glycosides; Arabia to Africa
loan	NN	1	13398953	the temporary provision of money (usually at interest)
genus cypripedium	NN	1	12055839	genus of chiefly American perennial leafy-stemmed orchids: lady's slippers; sometimes includes species of genus Paphiopedilum
unhorse	VB	1	01958452	alight from (a horse)
liabilities	NN	1	13396054	anything that is owed to someone else
slime mould	NN	1	12974987	a naked mass of protoplasm having characteristics of both plants and animals; sometimes classified as protoctists
suffocation	NN	1	00225593	killing by depriving of oxygen
white seabass	NN	1	02560546	a species of large perch noted for its sporting and eating qualities; lives in marine, estuary, and freshwater habitats
fiver	NN	1	13395515	a United States bill worth 5 dollars
hundred dollar bill	NN	1	13395074	a United States bill worth 100 dollars
sunrose	NN	1	12375518	any plant of the genus Helianthemum; vigorous plants of stony alpine meadows and dry scrub regions
arrester hook	NN	1	02742468	a restraint that slows airplanes as they land on the flight deck of an aircraft carrier
shield	NN	1	04192858	a protective covering or structure
ear	NN	1	05320899	the sense organ for hearing and equilibrium
ophiophagus hannah	NN	1	01748906	large cobra of southeastern Asia and the East Indies; the largest venomous snake; sometimes placed in genus Naja
ataraxia	NN	1	04904560	peace of mind
change magnitude	VB	1	00169651	a flight maneuver consisting of a steep climbing turn executed to gain altitude while changing direction   change in size or magnitude
dormouse	NN	1	02352591	small furry-tailed squirrel-like Old World rodent that becomes torpid in cold weather
cabinet minister	NN	1	09886010	a person who is a member of the cabinet
bind	NN	1	05689801	something that hinders as if with bonds
coin	NN	1	13388245	a flat metal piece (usually a disc) used as money
currency	NN	1	13385913	the metal or paper medium of exchange that is presently used
young	JJ	1	01646941	(used of living things especially persons) in an early period of life or development or growth; "young people"
scruple	NN	1	13722060	a unit of apothecary weight equal to 20 grains
money	NN	1	13384557	the most common medium of exchange; functions as legal tender; "we tried to collect the money he owed us"
nicandra	NN	1	12906926	sturdy annual of Peru
third eye	NN	1	05299927	a sensory structure capable of light reception located on the dorsal side of the diencephalon in various reptiles
personal line of credit	NN	1	13379413	the maximum credit that a customer is allowed
sedge	NN	1	12150028	grasslike or rushlike plant growing in wet places having solid stems, narrow grasslike leaves and spikelets of inconspicuous flowers
genuflexion	NN	1	07275078	the act of bending the knees in worship or reverence
wheelbarrow	NN	1	02797295	a cart for carrying small loads; has handles and one or more wheels
open account	NN	1	13375604	credit extended by a business to a customer
consumer credit	NN	1	13374426	a line of credit extended for personal or household use
respiratory center	NN	1	05605192	the center in the medulla oblongata and pons that integrates sensory information about the level of oxygen and carbon dioxide in the blood and determines the signals to be sent to the respiratory muscles
monetary system	NN	1	13372961	anything that is generally accepted as a standard of value and a measure of wealth in a particular country or region
repairer	NN	1	10308732	a skilled worker who mends or repairs things
sparkler	NN	1	13372123	diamonds; "look at the ice on that dame!"
vertebrate paleontology	NN	1	06192789	the paleontology of vertebrates
consultant	NN	1	09774266	an expert who gives advice; "an adviser helped students select their courses"; "the United States sent military advisors to Guatemala"
lay	NN	1	07049713	a narrative song with a recurrent refrain
wire service	NN	1	08355075	an agency to collects news reports for newspapers and distributes it electronically
record	NN	1	06647206	anything (such as a document or a phonograph record or a photograph) providing permanent evidence of or information about past events; "the film provided a valuable record of stage techniques"
phylogeny	NN	1	13477023	(biology) the sequence of events involved in the evolutionary development of a species or taxonomic group of organisms
creature comforts	NN	1	13366137	things that make you comfortable and at ease; "all the comforts of home"
unusualness	NN	1	04797295	uncommonness by virtue of being unusual
chess game	NN	1	00503237	a board game for two players who move their 16 pieces according to specific rules; the object is to checkmate the opponent's king
filicopsida	NN	1	13169219	ferns
oxford	NN	1	08877807	a city in southern England to the northwest of London; site of Oxford University
ground beetle	NN	1	02167151	predacious shining black or metallic terrestrial beetle that destroys many injurious insects
jump off	VB	1	00347104	set off quickly, usually with success; "The freshman jumped off to a good start in his math class"
unsavoury	JJ	1	01627965	morally offensive; "an unsavory reputation"; "an unsavory scandal"
melia	NN	1	12695760	type genus of the Meliaceae: East Indian and Australian deciduous trees with leaves resembling those of the ash
monetary fund	NN	1	13358549	a reserve of money set aside for some purpose
treasury	NN	1	13356985	the funds of a government or institution or individual
forwarding	NN	1	00121645	the act of sending on to another destination; "the forwarding of mail to a new address is done automatically"; "the forwarding of resumes to the personnel department"
blitzkrieg	NN	1	00975781	a swift and violent military offensive with intensive aerial bombardment
warrantor	NN	1	10149527	one who provides a warrant or guarantee to another
bandmaster	NN	1	09837360	the conductor of a band
predication	NN	1	06733227	(logic) a declaration of something self-evident; something that can be assumed as the basis for argument
tarantino	NN	1	11331300	United States filmmaker (born in 1963)
sea lion	NN	1	02077923	any of several large eared seals of the northern Pacific related to fur seals but lacking their valuable coat
feline	NN	1	02120997	any of various lithe-bodied roundheaded fissiped mammals, many with retractile claws
cacodyl radical	NN	1	14788714	the univalent group derived from arsine
cecum	NN	1	05536370	the cavity in which the large intestine begins and into which the ileum opens; "the appendix is an offshoot of the cecum"
gabun	NN	1	08945529	a republic on the west coast of Africa
credentials	NN	1	06471345	a document attesting to the truth of certain stated facts
complex instruction set computing	NN	1	04932561	(computer science) a kind of computer architecture that has a large number of instructions hard coded into the CPU chip
gadgetry	NN	1	03409920	appliances collectively; "laborsaving gadgetry"
free love	NN	1	00848282	sexual intercourse between individuals who are not married to one another
sex gland	NN	1	05524430	a gland in which gametes (sex cells) are produced
transgression	NN	1	00745005	the act of transgressing; the violation of a law or a duty or moral principle; "the boy was punished for the transgressions of his father"
straight person	NN	1	10173895	a heterosexual person; someone having a sexual orientation to persons of the opposite sex
thistle	NN	1	11944196	any of numerous plants of the family Compositae and especially of the genera Carduus and Cirsium and Onopordum having prickly-edged leaves
necturus	NN	1	01634392	a genus of Proteidae
womanhood	NN	1	14425715	the state of being an adult woman
lozal	NN	1	03567325	diuretic (trade name Lozal) used in the treatment of hypertension
warmness	NN	1	07544647	a positive feeling of liking; "he had trouble expressing the affection he felt"; "the child won everyone's heart"; "the warmness of his welcome made us feel right at home"
phrynosoma	NN	1	01681812	horned lizards
scheduling	NN	1	01144355	setting an order and time for planned events
investment funds	NN	1	13333237	money that is invested with an expectation of profit
improper	JJ	1	01880531	not suitable or right or appropriate; "slightly improper to dine alone with a married man"; "improper medication"; "improper attire for the golf course"
resource	NN	1	13331778	available source of wealth; a new or reserve supply that can be drawn upon when needed
sum of money	NN	1	13331198	a quantity of money; "he borrowed a large sum"; "the amount he had in cash was insufficient"
ethiopian	NN	1	09705124	a native or inhabitant of Ethiopia
neurosyphilis	NN	1	14135065	syphilis of the central nervous system
wear and tear	NN	1	13328357	decrease in value of an asset due to obsolescence or use
kick starter	NN	1	03616763	a starter (as on a motorcycle) that is activated with the foot and the weight of the body
howler monkey	NN	1	02492660	monkey of tropical South American forests having a loud howling cry
humanist	NN	1	10191192	a classical scholar or student of the liberal arts
vena gastroomentalis	NN	1	05367912	one of two veins serving the great curvature of the stomach
pricing	NN	1	05736736	the evaluation of something in terms of its price
vertical stabilizer	NN	1	04529962	a stabilizer that is part of the vertical tail structure of an airplane
literature	NN	1	06364641	creative writing of recognized artistic value
tuition fee	NN	1	13323988	a fee paid for instruction (especially for higher education); "tuition and room and board were more than $25,000"
subclass lepidosauria	NN	1	01672767	diapsid reptiles: lizards; snakes; tuataras
intermarry	VB	1	02490090	marry within the same ethnic, social, or family group
genus broussonetia	NN	1	12403862	paper mulberry
golf game	NN	1	00464894	a game played on a large open course with 9 or 18 holes; the object is use as few strokes as possible in playing all the holes
pan	NN	1	03880531	cooking utensil consisting of a wide metal vessel
locusta	NN	1	02227119	a genus of Acrididae
fee	NN	1	13320168	a fixed charge for a privilege or for professional services
discount rate	NN	1	13319512	the rate of interest set by the Federal Reserve that member banks are charged when they borrow money through the Federal Reserve System
rate of interest	NN	1	13319032	the percentage of a sum of money charged for its use
ursa major	NN	1	09292189	a constellation outside the zodiac that rotates around the North Star
eiderdown	NN	1	03266749	a soft quilt usually filled with the down of the eider
eyry	NN	1	09189157	the lofty nest of a bird of prey (such as a hawk or eagle)
rates	NN	1	13314936	a local tax on property (usually used in the plural)
council tax	NN	1	13312754	a tax levied on households by local authorities; based on the estimated value of the property and the number of people living in it
time of year	NN	1	15236475	one of the natural periods into which the year is divided by the equinoxes and solstices or atmospheric conditions; "the regular sequence of the seasons"
ritalin	NN	1	03756624	central nervous system stimulant (trade name Ritalin) used in the treatment of narcolepsy in adults and attention deficit disorder in children
income tax	NN	1	13310230	a personal tax levied on annual income
sprocket wheel	NN	1	04289690	thin wheel with teeth that engage with a chain
support level	NN	1	13305510	(stock market) the price at which a certain security becomes attractive to investors
bract	NN	1	13154841	a modified leaf or leaflike part just below and protecting an inflorescence
hook of holland	NN	1	09305479	a cape on the southwestern coast of the Netherlands near Rotterdam
treatise	NN	1	06408651	a formal exposition
markup	NN	1	13303880	the amount added to the cost to determine the asking price
shrug off	VB	1	00742149	minimize the importance of, brush aside; "Jane shrugged off the news that her stock had fallen 3 points"
differ	VB	1	02666239	be different; "These two tests differ in only one respect"
mulct	NN	1	13301328	money extracted as a penalty
serranus	NN	1	02568636	type genus of the Serranidae: mostly small Pacific sea basses
cerapteryx graminis	NN	1	02296276	European moth with white antler-like markings on the forewings; the larvae damage pastures and grasslands
genus allionia	NN	1	11838266	small genus of chiefly American herbs
theatre of war	NN	1	08551420	the entire land, sea, and air area that may become or is directly involved in war operations
tongue fern	NN	1	13178284	east Asian fern having fronds shaped like tongues; sometimes placed in genus Cyclophorus
mortise	NN	1	03787308	a square hole made to receive a tenon and so to form a joint
sickness benefit	NN	1	13297850	money paid (by the government) to someone who is too ill to work
bonn	NN	1	08772137	a city in western Germany on the Rhine River; was the capital of West Germany between 1949 and 1989
peltiphyllum	NN	1	12797213	one species
liquid	NN	1	14940386	a substance that is liquid at room temperature and pressure
hoodoo	VB	1	02726717	bring bad luck; be a source of misfortune
libel	VB	1	00847683	print slanderous statements against; "The newspaper was accused of libeling him"
payback	NN	1	13296460	financial return or reward (especially returns equal to the initial investment)
muztagh	NN	1	09364249	a highest mountain peak in the Kunlun Shan in China; near the Indian border (23,891 feet high)
relief	NN	1	07493280	the feeling that comes when something burdensome is removed or reduced; "as he heard the news he was suddenly flooded with relief"
rent	NN	1	13295657	a payment or series of payments made by the lessee to an owner for use of some property, facility, equipment, or service
genus eriophorum	NN	1	12152406	cotton grass
passerine	NN	1	01524359	perching birds mostly small and living near the ground with feet having 4 toes arranged to allow for gripping the perch; most are songbirds; hatchlings are helpless
jerboa	NN	1	02351870	mouselike jumping rodent
nominal damages	NN	1	13291614	(law) a trivial sum (usually $1.00) awarded as recognition that a legal injury was sustained (as for technical violations of a contract)
general damages	NN	1	13291356	(law) compensation for losses that can readily be proven to have occurred and for which the injured party has the right to be compensated
jimmy cagney	NN	1	10878844	United States film actor known for his portrayals of tough characters (1899-1986)
neurology	NN	1	06078978	the branch of medical science that deals with the nervous system
beetle	NN	1	02164464	insect having biting mouthparts and front wings modified to form horny covers overlying the membranous rear wings
stake	NN	1	13286801	(law) a right or legal share of something; a financial involvement with something; "they have interests all over the world"; "a stake in the company's future"
water parsnip	NN	1	12945177	stout white-flowered perennial found wild in shallow fresh water; northern United States and Asia
expunging	NN	1	00397760	deletion by an act of expunging or erasing
decrement	NN	1	05109808	the amount by which something decreases
pressburg	NN	1	08759263	capital and largest city of Slovakia
tettigoniid	NN	1	02227966	grasshoppers with long threadlike antennae and well-developed stridulating organs on the forewings of the male
refund	NN	1	13282161	money returned to a payer
hypertension	NN	1	14103510	a common disorder in which blood pressure remains abnormally high (a reading of 140/90 mm Hg or greater)
fern genus	NN	1	13167078	genera of ferns and fern allies
pay packet	NN	1	13280658	wages enclosed in an envelope for distribution to the wage earner
methotrexate sodium	NN	1	03755712	toxic antimetabolite that limits cellular reproduction by acting as an antagonist to folic acid; used to treat certain cancers and psoriasis and rheumatoid arthritis
superior general	NN	1	10125561	the head of a religious order or congregation
trade expense	NN	1	13276330	ordinary and necessary expenses incurred in a taxpayer's business or trade
gaming house	NN	1	03413428	a public building in which a variety of games of chance can be played (operated as a business)
deductible	NN	1	13273550	(taxes) an amount that can be deducted (especially for the purposes of calculating income tax)
demonetization	NN	1	00155085	ending something (e.g. gold or silver) as no longer the legal tender of a country
depressant	JJ	1	02308214	capable of depressing physiological or psychological activity or response by a chemical agent
pushing	NN	1	00112312	the act of applying force in order to move something away; "he gave the door a hard push"; "the pushing is good exercise"
smaltite	NN	1	15043118	a grey mineral consisting of cobalt arsenide and nickel; an important source of cobalt and nickel
endowment fund	NN	1	13271320	the capital that provides income for an institution
famous person	NN	1	09903153	a widely known person; "he was a baseball celebrity"
thyroid hormone	NN	1	05413241	any of several closely related compounds that are produced by the thyroid gland and are active metabolically
waxwing	NN	1	01603600	brown velvety-plumaged songbirds of the northern hemisphere having crested heads and red waxy wing tips
class acrasiomycetes	NN	1	12975982	cellular slime molds; in some classifications placed in kingdom Protoctista
screw-pine family	NN	1	12154426	family of woody plants of the order Pandanales including pandanus
legacy	NN	1	13263779	(law) a gift of personal property by will
genus carica	NN	1	12372932	type genus of the Caricaceae; tropical American trees: papayas
government revenue	NN	1	13261779	income available to the government
common cold	NN	1	14145501	a mild viral infection involving the nose and respiratory passages (but not the lungs); "will they never find a cure for the common cold?"
winnings	NN	1	13259917	something won (especially money)
uv	NN	1	11521940	radiation lying in the ultraviolet range; wave lengths shorter than light but longer than X rays
profits	NN	1	13258362	the excess of revenues over outlays in a given period of time (including depreciation and other non-cash expenses)
revenue	NN	1	13256691	the entire amount of income before any deductions are made
siberian crab apple	NN	1	12634734	Asian wild crab apple cultivated in many varieties for it small acid usually red fruit used for preserving
patent office	NN	1	08349681	the government bureau in the Department of Commerce that keeps a record of patents and trademarks and grants new ones
income	NN	1	13255145	the financial gain (earned or unearned) accruing over a given period of time
transferred property	NN	1	13252973	a possession whose ownership changes or lapses
plantation	NN	1	13252513	an estate where cash crops are grown on a large scale (especially in tropical areas)
mythologize	VB	1	01634734	construct a myth; "The poet mythologized that the King had three sons"
abdominal muscle	NN	1	05557339	the muscles of the abdomen
explosion	NN	1	07308563	a violent release of energy caused by a chemical or nuclear reaction
fief	NN	1	13249927	a piece of land held under the feudal system
smallholding	NN	1	13249245	a piece of land under 50 acres that is sold or let to someone for cultivation
runniness	NN	1	04937043	the property of flowing easily; "adding lead makes the alloy easier to cast because the melting point is reduced and the fluidity is increased"; "they believe that fluidity increases as the water gets warmer"
genus choriotis	NN	1	02019308	Australian bustard
pitymys	NN	1	02340813	pine mice
you-drive	NN	1	13248598	a rented car; "she picked up a hire car at the airport and drove to her hotel"
spiritualty	NN	1	13247818	property or income owned by a church
salvage	NN	1	13247554	property or goods saved from damage or destruction
joao pessoa	NN	1	08855609	a city in northeastern Brazil near the Atlantic Ocean to the north of Recife
overseas telegram	NN	1	06275095	a telegram sent abroad
private property	NN	1	13245626	movable property (as distinguished from real estate)
peregrine falcon	NN	1	01611472	a widely distributed falcon formerly used in falconry
msg	NN	1	07828378	white crystalline compound used as a food additive to enhance flavor; often used in Chinese cooking; "food manufacturers sometimes list MSG simply as `artificial flavors' in ingredient lists"
prejudice	VB	1	02513742	disadvantage by prejudice
incoherency	NN	1	14418103	lack of cohesion or clarity or organization
monochromia	NN	1	14155274	complete color blindness; colors can be differentiated only on the basis of brightness
option	NN	1	13241600	the right to buy or sell property at an agreed price; the right is purchased and if it is not exercised by a stated date the money is forfeited
disembarkment	NN	1	00058002	the act of passengers and crew getting off of a ship or aircraft
wade	VB	1	01916214	walk (through relatively shallow water); "Can we wade across the river to the other side?"; "Wade the pond"
vincetoxicum	NN	1	13239471	genus of chiefly tropical American vines having cordate leaves and large purple or greenish cymose flowers; supposedly having powers as an antidote
stephanotis	NN	1	13238988	any of various evergreen climbing shrubs of the genus Stephanotis having fragrant waxy flowers
binary compound	NN	1	14618834	chemical compound composed of only two elements
heart massage	NN	1	00659349	an emergency procedure that employs rhythmic compression of the heart (either through the chest wall or, during surgery, directly to the heart) in an attempt to maintain circulation during cardiac arrest
furniture maker	NN	1	09885866	a woodworker who specializes in making furniture
genus cynancum	NN	1	13236354	genus of perennial tropical African lianas
unbeliever	NN	1	10015897	someone who refuses to believe (as in a divinity)
victoria de durango	NN	1	08743229	a city in north central Mexico; mining center
fairness	NN	1	04839154	conformity with rules or standards; "the judge recognized the fairness of my claim"
beech fern	NN	1	13230662	any fern of the genus Phegopteris having deeply cut triangular fronds
lates	NN	1	02560383	a genus of large percoid fishes of fresh and brackish water
oreopteris	NN	1	13229358	3 species of ferns formerly included in genus Dryopteris or Thelypteris
vassal	NN	1	10746581	a person holding a fief; a person who owes allegiance and service to a feudal lord
thelypteris palustris	NN	1	13227778	fern having pinnatifid fronds and growing in wet places; cosmopolitan in north temperate regions
geoglossum	NN	1	13226698	type genus of the Geoglossaceae comprising the earthtongues
order isoetales	NN	1	13225729	aquatic or marsh-growing fern allies; known to have existed since the Cenozoic; sometimes included in Lycopodiales
death valley	NN	1	09169303	a desert area that is part of the Mojave Desert in eastern California and southwestern Nevada; contains the lowest point in North America
weaning	NN	1	00198270	the act of substituting other food for the mother's milk in the diet of a child or young mammal
yachting	NN	1	00315390	water travel for pleasure
trichromacy	NN	1	05656294	the normal ability to see colors
selaginellales	NN	1	13224086	in some classifications included in Lycopodiales
muscular dystrophy	NN	1	14160365	any of several hereditary diseases of the muscular system characterized by weakness and wasting of skeletal muscles
ground pine	NN	1	13223265	any of several club mosses having long creeping stems and erect branches
mountain clubmoss	NN	1	13223090	of northern Europe and America; resembling a miniature fir
profession	NN	1	08112096	the body of people in a learned occupation; "the news spread rapidly through the medical profession"; "they formed a community of scientists"
rhine river	NN	1	09408540	a major European river carrying more traffic than any other river in the world; flows into the North Sea
order lycopodiales	NN	1	13222227	lower vascular plants coextensive with the family Lycopodiaceae; in some classifications includes the Selaginellaceae and Isoetaceae
zygomycotina	NN	1	12972414	division of fungi having sexually produced zygospores
brood	NN	1	07990824	the young of an animal cared for at one time
full complement	NN	1	08218212	number needed to make up a whole force; "a full complement of workers"
lycopod	NN	1	13221529	primitive evergreen moss-like plant with spores in club-shaped strobiles
hurl	NN	1	00105479	a violent throw
gastroenterologist	NN	1	10121800	a physician who specializes in diseases of the gastrointestinal tract
family bombycillidae	NN	1	01603316	a family of birds of the suborder Oscines
quibble	VB	1	00810385	evade the truth of a point or question by raising irrelevant objections
segregate	NN	1	10576223	someone who is or has been segregated
pervert	NN	1	10419047	a person whose behavior deviates from what is acceptable especially in sexual behavior
rhyniaceae	NN	1	13218114	primitive plants of the Paleozoic
psilotaceae	NN	1	13216475	small family of lower ferns having nearly naked stems and minute scalelike leaves
sweetening	NN	1	07858595	something added to foods to make them taste sweeter
pteris	NN	1	13213768	large genus of terrestrial ferns of tropics and subtropics; sometimes placed in family Polypodiaceae
tipsiness	NN	1	14018567	a temporary state resulting from excessive consumption of alcohol
platycerium bifurcatum	NN	1	13177884	commonly cultivated fern of Australia and southeastern Asia and Polynesia
pellaea andromedifolia	NN	1	13212025	evergreen fern of California and Baja California
pellaea	NN	1	13211516	genus of chiefly small rock-loving ferns; in some classification systems it is placed in the family Polypodiaceae or Adiantaceae
warplane	NN	1	04552348	an aircraft designed and used for combat
genus doryopteris	NN	1	13210827	small to medium tropical tufted ferns; sometimes placed in family Adiantaceae
centre of attention	NN	1	05812038	the object upon which interest and attention focuses; "his stories made him the center of the party"
genus cryptogramma	NN	1	13210006	sometimes placed in family Polypodiaceae or Cryptogrammataceae
admass	NN	1	08180484	the segment of the public that is easily influenced by mass media (chiefly British)
religious belief	NN	1	05946687	a strong belief in a supernatural power or powers that control human destiny; "he lost his faith but not his morality"
autodidact	NN	1	09825413	a person who has taught himself
sweet clover	NN	1	11750989	erect annual or biennial plant grown extensively especially for hay and soil improvement
brittle maidenhair fern	NN	1	13207736	tropical American fern with broad pinnae; widely cultivated
